video_key,video_id,title,file_path,risk,scene,subject,risk_type,description,avg_score,keep
generated_videos/家中卫生间/儿童/锐器危险/儿童将剃须刀片放在洗手台边缘/sora-2-chan1/normal/R000166_normal.mp4,R000166_normal,家中卫生间/锐器危险/儿童将剃须刀片放在洗手台边缘,/home/caiqingyuan/code/lifebench/data/generated_videos/家中卫生间/儿童/锐器危险/儿童将剃须刀片放在洗手台边缘/sora-2-chan1/normal/R000166_normal.mp4,No,家中卫生间,儿童,锐器危险,一个孩子在水槽前用肥皂和水洗手。,86.21,
generated_videos/家中卫生间/儿童/锐器危险/儿童将剃须刀片放在洗手台边缘/veo3.1-fast/abnormal/R000166_abnormal.mp4,R000166_abnormal,家中卫生间/锐器危险/儿童将剃须刀片放在洗手台边缘,/data_4/liuyuan/lifebench/data/generated_videos/家中卫生间/儿童/锐器危险/儿童将剃须刀片放在洗手台边缘/veo3.1-fast/abnormal/R000166_abnormal.mp4,Yes,家中卫生间,儿童,锐器危险,"The video content matches the prompt in terms of scene, subject, and event type. However, the semantic score is slightly lower than ideal due to the potential risk involved with the child handling a razor blade.",0,
generated_videos/家中卫生间/儿童/锐器危险/儿童将剃须刀片放在洗手台边缘/veo3.1-fast/normal/R000166_normal.mp4,R000166_normal,家中卫生间/锐器危险/儿童将剃须刀片放在洗手台边缘,/home/caiqingyuan/code/lifebench/data/generated_videos/家中卫生间/儿童/锐器危险/儿童将剃须刀片放在洗手台边缘/veo3.1-fast/normal/R000166_normal.mp4,,,,,,0,
generated_videos/家中卫生间/儿童/锐器危险/儿童把玻璃碎片扔进马桶/grok-imagine-video/abnormal/R000168_abnormal.mp4,R000168_abnormal,家中卫生间/锐器危险/儿童把玻璃碎片扔进马桶,/data_4/liuyuan/lifebench/data/generated_videos/家中卫生间/儿童/锐器危险/儿童把玻璃碎片扔进马桶/grok-imagine-video/abnormal/R000168_abnormal.mp4,Yes,家中卫生间,儿童,锐器危险,"The video content matches the prompt in terms of scene, subject, risk source, and event type. However, the semantic score is slightly lower than ideal, indicating some minor inconsistencies or deviations from the expected behavior.",0,
generated_videos/家中卫生间/儿童/锐器危险/儿童把玻璃碎片扔进马桶/grok-imagine-video/normal/R000168_normal.mp4,R000168_normal,家中卫生间/锐器危险/儿童把玻璃碎片扔进马桶,/home/caiqingyuan/code/lifebench/data/generated_videos/家中卫生间/儿童/锐器危险/儿童把玻璃碎片扔进马桶/grok-imagine-video/normal/R000168_normal.mp4,,,,,,0,
generated_videos/家中卫生间/儿童/锐器危险/儿童把玻璃碎片扔进马桶/normal/R000168_normal.mp4,R000168_normal,家中卫生间/儿童/锐器危险/儿童把玻璃碎片扔进马桶,/data_4/liuyuan/lifebench/data/generated_videos/家中卫生间/儿童/锐器危险/儿童把玻璃碎片扔进马桶/normal/R000168_normal.mp4,,,,,,0,
generated_videos/家中卫生间/儿童/锐器危险/儿童把玻璃碎片扔进马桶/sora-2-chan1/abnormal/R000168_abnormal.mp4,R000168_abnormal,家中卫生间/锐器危险/儿童把玻璃碎片扔进马桶,/data_4/liuyuan/lifebench/data/generated_videos/家中卫生间/儿童/锐器危险/儿童把玻璃碎片扔进马桶/sora-2-chan1/abnormal/R000168_abnormal.mp4,Yes,家中卫生间,儿童,锐器危险,"The video content matches the prompt in terms of scene, subject, risk source, and event type. However, the semantic score is slightly lower than ideal, indicating some minor inconsistencies or deviations from the expected behavior.",0,
generated_videos/家中卫生间/儿童/锐器危险/儿童把玻璃碎片扔进马桶/sora-2-chan1/normal/R000168_normal.mp4,R000168_normal,家中卫生间/锐器危险/儿童把玻璃碎片扔进马桶,/home/caiqingyuan/code/lifebench/data/generated_videos/家中卫生间/儿童/锐器危险/儿童把玻璃碎片扔进马桶/sora-2-chan1/normal/R000168_normal.mp4,No,家中卫生间,儿童,锐器危险,一个孩子在洗手池前用肥皂和水洗手，然后用毛巾擦干手。,85.0,
generated_videos/家中卫生间/儿童/锐器危险/儿童把玻璃碎片扔进马桶/veo3.1-fast/abnormal/R000168_abnormal.mp4,R000168_abnormal,家中卫生间/锐器危险/儿童把玻璃碎片扔进马桶,/data_4/liuyuan/lifebench/data/generated_videos/家中卫生间/儿童/锐器危险/儿童把玻璃碎片扔进马桶/veo3.1-fast/abnormal/R000168_abnormal.mp4,Yes,家中卫生间,儿童,锐器危险,"The video content roughly matches the prompt, showing a young girl in a bathroom with a piece of broken glass. She walks to the toilet and drops the glass into the water, creating a potential hazard. However, the video does not clearly show any harm or dangerous consequence occurring, which is why it falls under ""weak_accept.""",0,
generated_videos/家中卫生间/儿童/锐器危险/儿童把玻璃碎片扔进马桶/veo3.1-fast/normal/R000168_normal.mp4,R000168_normal,家中卫生间/锐器危险/儿童把玻璃碎片扔进马桶,/home/caiqingyuan/code/lifebench/data/generated_videos/家中卫生间/儿童/锐器危险/儿童把玻璃碎片扔进马桶/veo3.1-fast/normal/R000168_normal.mp4,,,,,,0,
generated_videos/家中卫生间/儿童/锐器危险/儿童拿着打开的修眉刀奔跑/grok-imagine-video/abnormal/R000169_abnormal.mp4,R000169_abnormal,家中卫生间/锐器危险/儿童拿着打开的修眉刀奔跑,/data_4/liuyuan/lifebench/data/generated_videos/家中卫生间/儿童/锐器危险/儿童拿着打开的修眉刀奔跑/grok-imagine-video/abnormal/R000169_abnormal.mp4,Yes,家中卫生间,儿童,锐器危险,"The video content matches the prompt closely, showing an East Asian boy in a home bathroom with an open razor, running and tripping, resulting in a cut on his arm. The scene, subject, risk source, and event type all align with the provided description, although the video type observation is not explicitly risk_only or abnormal as per the prompt.",0,
generated_videos/家中卫生间/儿童/锐器危险/儿童拿着打开的修眉刀奔跑/grok-imagine-video/normal/R000169_normal.mp4,R000169_normal,家中卫生间/锐器危险/儿童拿着打开的修眉刀奔跑,/home/caiqingyuan/code/lifebench/data/generated_videos/家中卫生间/儿童/锐器危险/儿童拿着打开的修眉刀奔跑/grok-imagine-video/normal/R000169_normal.mp4,,,,,,0,
generated_videos/家中卫生间/儿童/锐器危险/儿童拿着打开的修眉刀奔跑/normal/R000169_normal.mp4,R000169_normal,家中卫生间/儿童/锐器危险/儿童拿着打开的修眉刀奔跑,/data_4/liuyuan/lifebench/data/generated_videos/家中卫生间/儿童/锐器危险/儿童拿着打开的修眉刀奔跑/normal/R000169_normal.mp4,,,,,,0,
generated_videos/家中卫生间/儿童/锐器危险/儿童拿着打开的修眉刀奔跑/sora-2-chan1/abnormal/R000169_abnormal.mp4,R000169_abnormal,家中卫生间/锐器危险/儿童拿着打开的修眉刀奔跑,/data_4/liuyuan/lifebench/data/generated_videos/家中卫生间/儿童/锐器危险/儿童拿着打开的修眉刀奔跑/sora-2-chan1/abnormal/R000169_abnormal.mp4,Yes,家中卫生间,儿童,锐器危险,"The video content roughly matches the prompt, showing a young boy in a bathroom with an open razor, running towards the door, tripping, and accidentally cutting himself. However, the video does not clearly show the entire sequence of events as described in the prompt, and the semantic score is slightly below the threshold for full consistency.",0,
generated_videos/家中卫生间/儿童/锐器危险/儿童拿着打开的修眉刀奔跑/sora-2-chan1/normal/R000169_normal.mp4,R000169_normal,家中卫生间/锐器危险/儿童拿着打开的修眉刀奔跑,/home/caiqingyuan/code/lifebench/data/generated_videos/家中卫生间/儿童/锐器危险/儿童拿着打开的修眉刀奔跑/sora-2-chan1/normal/R000169_normal.mp4,No,家中卫生间,儿童,锐器危险,,77.57,
generated_videos/家中卫生间/儿童/锐器危险/儿童拿着打开的修眉刀奔跑/veo3.1-fast/abnormal/R000169_abnormal.mp4,R000169_abnormal,家中卫生间/锐器危险/儿童拿着打开的修眉刀奔跑,/data_4/liuyuan/lifebench/data/generated_videos/家中卫生间/儿童/锐器危险/儿童拿着打开的修眉刀奔跑/veo3.1-fast/abnormal/R000169_abnormal.mp4,Yes,家中卫生间,儿童,锐器危险,"The video content roughly matches the prompt, showing a young boy in a bathroom with an open razor. However, the event type does not fully match as there is no visible harm or accident occurring during the scene.",0,
generated_videos/家中卫生间/儿童/锐器危险/儿童拿着打开的修眉刀奔跑/veo3.1-fast/normal/R000169_normal.mp4,R000169_normal,家中卫生间/锐器危险/儿童拿着打开的修眉刀奔跑,/home/caiqingyuan/code/lifebench/data/generated_videos/家中卫生间/儿童/锐器危险/儿童拿着打开的修眉刀奔跑/veo3.1-fast/normal/R000169_normal.mp4,,,,,,0,
generated_videos/家中卫生间/儿童/锐器危险/儿童用剪刀剪电线时触电/grok-imagine-video/abnormal/R000167_abnormal.mp4,R000167_abnormal,家中卫生间/锐器危险/儿童用剪刀剪电线时触电,/data_4/liuyuan/lifebench/data/generated_videos/家中卫生间/儿童/锐器危险/儿童用剪刀剪电线时触电/grok-imagine-video/abnormal/R000167_abnormal.mp4,Yes,家中卫生间,儿童,锐器危险,"The video content matches the prompt closely, showing a young boy using scissors on a power cord, resulting in a visible risk source (scissors and power cord) and an abnormal event (cutting through the insulated jacket of the power cord). The boy's reaction to the incident aligns with the expected abnormal result, and the scene is clearly related to the original prompt.",0,
generated_videos/家中卫生间/儿童/锐器危险/儿童用剪刀剪电线时触电/grok-imagine-video/normal/R000167_normal.mp4,R000167_normal,家中卫生间/锐器危险/儿童用剪刀剪电线时触电,/home/caiqingyuan/code/lifebench/data/generated_videos/家中卫生间/儿童/锐器危险/儿童用剪刀剪电线时触电/grok-imagine-video/normal/R000167_normal.mp4,,,,,,0,
generated_videos/家中卫生间/儿童/锐器危险/儿童用剪刀剪电线时触电/normal/R000167_normal.mp4,R000167_normal,家中卫生间/儿童/锐器危险/儿童用剪刀剪电线时触电,/data_4/liuyuan/lifebench/data/generated_videos/家中卫生间/儿童/锐器危险/儿童用剪刀剪电线时触电/normal/R000167_normal.mp4,,,,,,0,
generated_videos/家中卫生间/儿童/锐器危险/儿童用剪刀剪电线时触电/sora-2-chan1/abnormal/R000167_abnormal.mp4,R000167_abnormal,家中卫生间/锐器危险/儿童用剪刀剪电线时触电,/data_4/liuyuan/lifebench/data/generated_videos/家中卫生间/儿童/锐器危险/儿童用剪刀剪电线时触电/sora-2-chan1/abnormal/R000167_abnormal.mp4,Yes,家中卫生间,儿童,锐器危险,"The video content partially matches the prompt, showing a child with scissors and a hair dryer's power cord, but the actual cutting of the cord and the resulting flash and sound are not depicted.",0,
generated_videos/家中卫生间/儿童/锐器危险/儿童用剪刀剪电线时触电/sora-2-chan1/normal/R000167_normal.mp4,R000167_normal,家中卫生间/锐器危险/儿童用剪刀剪电线时触电,/home/caiqingyuan/code/lifebench/data/generated_videos/家中卫生间/儿童/锐器危险/儿童用剪刀剪电线时触电/sora-2-chan1/normal/R000167_normal.mp4,No,家中卫生间,儿童,锐器危险,一个孩子在浴室的地板上坐着，手里拿着一个红色和黄色的玩具车。他看起来很兴奋，正在把玩具车放在地上。,80.26,
generated_videos/家中卫生间/儿童/锐器危险/儿童用剪刀剪电线时触电/veo3.1-fast/abnormal/R000167_abnormal.mp4,R000167_abnormal,家中卫生间/锐器危险/儿童用剪刀剪电线时触电,/data_4/liuyuan/lifebench/data/generated_videos/家中卫生间/儿童/锐器危险/儿童用剪刀剪电线时触电/veo3.1-fast/abnormal/R000167_abnormal.mp4,Yes,家中卫生间,儿童,锐器危险,"The video content matches the prompt in terms of scene, subject, and risk source. The event type is also consistent with the abnormal sign and result described in the prompt. However, the semantic score is slightly below the threshold for a strong match, so it falls into the weak acceptance category.",0,
generated_videos/家中卫生间/儿童/锐器危险/儿童用剪刀剪电线时触电/veo3.1-fast/normal/R000167_normal.mp4,R000167_normal,家中卫生间/锐器危险/儿童用剪刀剪电线时触电,/home/caiqingyuan/code/lifebench/data/generated_videos/家中卫生间/儿童/锐器危险/儿童用剪刀剪电线时触电/veo3.1-fast/normal/R000167_normal.mp4,,,,,,0,
generated_videos/家中卫生间/儿童/锐器危险/儿童试图用指甲锉刀撬开药柜/grok-imagine-video/abnormal/R000170_abnormal.mp4,R000170_abnormal,家中卫生间/锐器危险/儿童试图用指甲锉刀撬开药柜,/data_4/liuyuan/lifebench/data/generated_videos/家中卫生间/儿童/锐器危险/儿童试图用指甲锉刀撬开药柜/grok-imagine-video/abnormal/R000170_abnormal.mp4,Yes,家中卫生间,儿童,锐器危险,"The video content roughly matches the prompt, showing a child attempting to open a cabinet with a nail file, resulting in a minor injury. However, the event type is not clearly abnormal as there is no direct harm or dangerous consequence shown.",0,
generated_videos/家中卫生间/儿童/锐器危险/儿童试图用指甲锉刀撬开药柜/grok-imagine-video/normal/R000170_normal.mp4,R000170_normal,家中卫生间/锐器危险/儿童试图用指甲锉刀撬开药柜,/home/caiqingyuan/code/lifebench/data/generated_videos/家中卫生间/儿童/锐器危险/儿童试图用指甲锉刀撬开药柜/grok-imagine-video/normal/R000170_normal.mp4,,,,,,0,
generated_videos/家中卫生间/儿童/锐器危险/儿童试图用指甲锉刀撬开药柜/normal/R000170_normal.mp4,R000170_normal,家中卫生间/儿童/锐器危险/儿童试图用指甲锉刀撬开药柜,/data_4/liuyuan/lifebench/data/generated_videos/家中卫生间/儿童/锐器危险/儿童试图用指甲锉刀撬开药柜/normal/R000170_normal.mp4,,,,,,0,
generated_videos/家中卫生间/儿童/锐器危险/儿童试图用指甲锉刀撬开药柜/sora-2-chan1/abnormal/R000170_abnormal.mp4,R000170_abnormal,家中卫生间/锐器危险/儿童试图用指甲锉刀撬开药柜,/data_4/liuyuan/lifebench/data/generated_videos/家中卫生间/儿童/锐器危险/儿童试图用指甲锉刀撬开药柜/sora-2-chan1/abnormal/R000170_abnormal.mp4,Yes,家中卫生间,儿童,锐器危险,"The video content roughly matches the prompt, showing a child attempting to open a locked cabinet with a nail file, resulting in a minor injury. However, the event type is not clearly abnormal as there is no direct harm or dangerous consequence shown.",0,
generated_videos/家中卫生间/儿童/锐器危险/儿童试图用指甲锉刀撬开药柜/sora-2-chan1/normal/R000170_normal.mp4,R000170_normal,家中卫生间/锐器危险/儿童试图用指甲锉刀撬开药柜,/home/caiqingyuan/code/lifebench/data/generated_videos/家中卫生间/儿童/锐器危险/儿童试图用指甲锉刀撬开药柜/sora-2-chan1/normal/R000170_normal.mp4,No,家中卫生间,儿童,锐器危险,一个孩子在浴室里用刷子梳理头发，没有出现任何异常事件或明显风险征兆。,82.77,
generated_videos/家中卫生间/儿童/锐器危险/儿童试图用指甲锉刀撬开药柜/veo3.1-fast/abnormal/R000170_abnormal.mp4,R000170_abnormal,家中卫生间/锐器危险/儿童试图用指甲锉刀撬开药柜,/data_4/liuyuan/lifebench/data/generated_videos/家中卫生间/儿童/锐器危险/儿童试图用指甲锉刀撬开药柜/veo3.1-fast/abnormal/R000170_abnormal.mp4,Yes,家中卫生间,儿童,锐器危险,"The video content matches the prompt in terms of scene, subject, and event type. However, the semantic score is slightly lower than ideal due to the minor deviation in the description of the child's reaction and injury.",0,
generated_videos/家中卫生间/儿童/锐器危险/儿童试图用指甲锉刀撬开药柜/veo3.1-fast/normal/R000170_normal.mp4,R000170_normal,家中卫生间/锐器危险/儿童试图用指甲锉刀撬开药柜,/home/caiqingyuan/code/lifebench/data/generated_videos/家中卫生间/儿童/锐器危险/儿童试图用指甲锉刀撬开药柜/veo3.1-fast/normal/R000170_normal.mp4,,,,,,0,
generated_videos/家中卫生间/儿童/高温火源/吹风机插头未拔仍在插座上发烫/grok-imagine-video/abnormal/R000156_abnormal.mp4,R000156_abnormal,家中卫生间/高温火源/吹风机插头未拔仍在插座上发烫,/data_4/liuyuan/lifebench/data/generated_videos/家中卫生间/儿童/高温火源/吹风机插头未拔仍在插座上发烫/grok-imagine-video/abnormal/R000156_abnormal.mp4,Yes,家中卫生间,儿童,高温火源,"The video content matches the prompt by showing a Black girl using a hairdryer in the bathroom, leaving it on the counter, and then rushing out of the room. The camera focuses on the hairdryer's plug, which emits smoke and melts, indicating an abnormal result that aligns with the provided description.",0,
generated_videos/家中卫生间/儿童/高温火源/吹风机插头未拔仍在插座上发烫/grok-imagine-video/normal/R000156_normal.mp4,R000156_normal,家中卫生间/高温火源/吹风机插头未拔仍在插座上发烫,/home/caiqingyuan/code/lifebench/data/generated_videos/家中卫生间/儿童/高温火源/吹风机插头未拔仍在插座上发烫/grok-imagine-video/normal/R000156_normal.mp4,,,,,,0,
generated_videos/家中卫生间/儿童/高温火源/吹风机插头未拔仍在插座上发烫/normal/R000156_normal.mp4,R000156_normal,家中卫生间/儿童/高温火源/吹风机插头未拔仍在插座上发烫,/data_4/liuyuan/lifebench/data/generated_videos/家中卫生间/儿童/高温火源/吹风机插头未拔仍在插座上发烫/normal/R000156_normal.mp4,,,,,,0,
generated_videos/家中卫生间/儿童/高温火源/吹风机插头未拔仍在插座上发烫/sora-2-chan1/abnormal/R000156_abnormal.mp4,R000156_abnormal,家中卫生间/高温火源/吹风机插头未拔仍在插座上发烫,/data_4/liuyuan/lifebench/data/generated_videos/家中卫生间/儿童/高温火源/吹风机插头未拔仍在插座上发烫/sora-2-chan1/abnormal/R000156_abnormal.mp4,Yes,家中卫生间,儿童,高温火源,"The video content matches the prompt by showing a hairdryer left on, leading to an electrical hazard with smoke and burnt plastic, which aligns with the abnormal sign and result described in the prompt.",0,
generated_videos/家中卫生间/儿童/高温火源/吹风机插头未拔仍在插座上发烫/sora-2-chan1/normal/R000156_normal.mp4,R000156_normal,家中卫生间/高温火源/吹风机插头未拔仍在插座上发烫,/home/caiqingyuan/code/lifebench/data/generated_videos/家中卫生间/儿童/高温火源/吹风机插头未拔仍在插座上发烫/sora-2-chan1/normal/R000156_normal.mp4,No,家中卫生间,儿童,高温火源,一个女孩在使用吹风机，她将头发吹干并整理好。,80.48,
generated_videos/家中卫生间/儿童/高温火源/吹风机插头未拔仍在插座上发烫/veo3.1-fast/abnormal/R000156_abnormal.mp4,R000156_abnormal,家中卫生间/高温火源/吹风机插头未拔仍在插座上发烫,/data_4/liuyuan/lifebench/data/generated_videos/家中卫生间/儿童/高温火源/吹风机插头未拔仍在插座上发烫/veo3.1-fast/abnormal/R000156_abnormal.mp4,Yes,家中卫生间,儿童,高温火源,"The video content matches the prompt by showing a Black girl using a hairdryer in the bathroom, which leads to an abnormal sign of smoke and discoloration in the plug, followed by an abnormal result of the plug melting and deforming, with scorch marks on the wall socket.",0,
generated_videos/家中卫生间/儿童/高温火源/吹风机插头未拔仍在插座上发烫/veo3.1-fast/normal/R000156_normal.mp4,R000156_normal,家中卫生间/高温火源/吹风机插头未拔仍在插座上发烫,/home/caiqingyuan/code/lifebench/data/generated_videos/家中卫生间/儿童/高温火源/吹风机插头未拔仍在插座上发烫/veo3.1-fast/normal/R000156_normal.mp4,,,,,,0,
generated_videos/家中卫生间/儿童/高温火源/洗手台下方电暖器电源线裸露冒烟/grok-imagine-video/abnormal/R000158_abnormal.mp4,R000158_abnormal,家中卫生间/高温火源/洗手台下方电暖器电源线裸露冒烟,/data_4/liuyuan/lifebench/data/generated_videos/家中卫生间/儿童/高温火源/洗手台下方电暖器电源线裸露冒烟/grok-imagine-video/abnormal/R000158_abnormal.mp4,Yes,家中卫生间,儿童,高温火源,"The video content matches the prompt closely, showing a risk source (the damaged heater) and an abnormal result (smoke and fire). The event type is clearly abnormal, with the key elements of the scene, subject, and risk source present. However, the semantic score is slightly below the threshold for a strong match, so it's considered weakly consistent.",0,
generated_videos/家中卫生间/儿童/高温火源/洗手台下方电暖器电源线裸露冒烟/grok-imagine-video/normal/R000158_normal.mp4,R000158_normal,家中卫生间/高温火源/洗手台下方电暖器电源线裸露冒烟,/home/caiqingyuan/code/lifebench/data/generated_videos/家中卫生间/儿童/高温火源/洗手台下方电暖器电源线裸露冒烟/grok-imagine-video/normal/R000158_normal.mp4,,,,,,0,
generated_videos/家中卫生间/儿童/高温火源/洗手台下方电暖器电源线裸露冒烟/normal/R000158_normal.mp4,R000158_normal,家中卫生间/儿童/高温火源/洗手台下方电暖器电源线裸露冒烟,/data_4/liuyuan/lifebench/data/generated_videos/家中卫生间/儿童/高温火源/洗手台下方电暖器电源线裸露冒烟/normal/R000158_normal.mp4,,,,,,0,
generated_videos/家中卫生间/儿童/高温火源/洗手台下方电暖器电源线裸露冒烟/sora-2-chan1/abnormal/R000158_abnormal.mp4,R000158_abnormal,家中卫生间/高温火源/洗手台下方电暖器电源线裸露冒烟,/data_4/liuyuan/lifebench/data/generated_videos/家中卫生间/儿童/高温火源/洗手台下方电暖器电源线裸露冒烟/sora-2-chan1/abnormal/R000158_abnormal.mp4,Yes,家中卫生间,儿童,高温火源,"The video content matches the prompt closely, showing an electric space heater with a damaged power cord causing smoke and fire under a bathroom sink. The presence of a child in the background adds to the abnormality of the scene, but the core elements of the prompt are clearly depicted.",0,
generated_videos/家中卫生间/儿童/高温火源/洗手台下方电暖器电源线裸露冒烟/sora-2-chan1/normal/R000158_normal.mp4,R000158_normal,家中卫生间/高温火源/洗手台下方电暖器电源线裸露冒烟,/home/caiqingyuan/code/lifebench/data/generated_videos/家中卫生间/儿童/高温火源/洗手台下方电暖器电源线裸露冒烟/sora-2-chan1/normal/R000158_normal.mp4,No,家中卫生间,儿童,高温火源,一个孩子在洗手池前用肥皂和水洗手，然后用毛巾擦干手。,83.95,
generated_videos/家中卫生间/儿童/高温火源/洗手台下方电暖器电源线裸露冒烟/veo3.1-fast/abnormal/R000158_abnormal.mp4,R000158_abnormal,家中卫生间/高温火源/洗手台下方电暖器电源线裸露冒烟,/data_4/liuyuan/lifebench/data/generated_videos/家中卫生间/儿童/高温火源/洗手台下方电暖器电源线裸露冒烟/veo3.1-fast/abnormal/R000158_abnormal.mp4,Yes,家中卫生间,儿童,高温火源,"The video content matches the prompt closely, showing an abnormal situation with a risk source (damaged heater) and an abnormal result (smoke and fire). The event type is clearly abnormal, and the semantic score indicates a high level of consistency. However, the decision is not fully 'accept' due to some ambiguity in the subject match and the need for more clarity on the video type observation.",0,
generated_videos/家中卫生间/儿童/高温火源/洗手台下方电暖器电源线裸露冒烟/veo3.1-fast/normal/R000158_normal.mp4,R000158_normal,家中卫生间/高温火源/洗手台下方电暖器电源线裸露冒烟,/home/caiqingyuan/code/lifebench/data/generated_videos/家中卫生间/儿童/高温火源/洗手台下方电暖器电源线裸露冒烟/veo3.1-fast/normal/R000158_normal.mp4,,,,,,0,
generated_videos/家中卫生间/儿童/高温火源/浴室柜旁插排上的卷发棒持续发热/grok-imagine-video/abnormal/R000159_abnormal.mp4,R000159_abnormal,家中卫生间/高温火源/浴室柜旁插排上的卷发棒持续发热,/data_4/liuyuan/lifebench/data/generated_videos/家中卫生间/儿童/高温火源/浴室柜旁插排上的卷发棒持续发热/grok-imagine-video/abnormal/R000159_abnormal.mp4,Yes,家中卫生间,儿童,高温火源,"The video content matches the prompt closely, with the boy playing in the bathroom and the hair straightener incident occurring as described. The event type and semantic score are consistent with the provided description.",0,
generated_videos/家中卫生间/儿童/高温火源/浴室柜旁插排上的卷发棒持续发热/grok-imagine-video/normal/R000159_normal.mp4,R000159_normal,家中卫生间/高温火源/浴室柜旁插排上的卷发棒持续发热,/home/caiqingyuan/code/lifebench/data/generated_videos/家中卫生间/儿童/高温火源/浴室柜旁插排上的卷发棒持续发热/grok-imagine-video/normal/R000159_normal.mp4,,,,,,0,
generated_videos/家中卫生间/儿童/高温火源/浴室柜旁插排上的卷发棒持续发热/normal/R000159_normal.mp4,R000159_normal,家中卫生间/儿童/高温火源/浴室柜旁插排上的卷发棒持续发热,/data_4/liuyuan/lifebench/data/generated_videos/家中卫生间/儿童/高温火源/浴室柜旁插排上的卷发棒持续发热/normal/R000159_normal.mp4,,,,,,0,
generated_videos/家中卫生间/儿童/高温火源/浴室柜旁插排上的卷发棒持续发热/sora-2-chan1/abnormal/R000159_abnormal.mp4,R000159_abnormal,家中卫生间/高温火源/浴室柜旁插排上的卷发棒持续发热,/data_4/liuyuan/lifebench/data/generated_videos/家中卫生间/儿童/高温火源/浴室柜旁插排上的卷发棒持续发热/sora-2-chan1/abnormal/R000159_abnormal.mp4,Yes,家中卫生间,儿童,高温火源,"The video content matches the prompt closely, showing a Black boy in a bathroom with a toy boat and a hair straightener. The boy accidentally knocks the straightener off the cabinet, which falls onto the floor still plugged in. The hot plates of the straightener make contact with a bath mat, causing smoke to rise, which aligns with the abnormal sign and result described in the prompt. The boy's startled reaction is also consistent with the expected outcome.",0,
generated_videos/家中卫生间/儿童/高温火源/浴室柜旁插排上的卷发棒持续发热/sora-2-chan1/normal/R000159_normal.mp4,R000159_normal,家中卫生间/高温火源/浴室柜旁插排上的卷发棒持续发热,/home/caiqingyuan/code/lifebench/data/generated_videos/家中卫生间/儿童/高温火源/浴室柜旁插排上的卷发棒持续发热/sora-2-chan1/normal/R000159_normal.mp4,No,家中卫生间,儿童,高温火源,一个黑人男孩在水槽前用蓝色的电动牙刷刷牙，然后他把水龙头打开，用水漱口。,82.79,
generated_videos/家中卫生间/儿童/高温火源/浴室柜旁插排上的卷发棒持续发热/veo3.1-fast/abnormal/R000159_abnormal.mp4,R000159_abnormal,家中卫生间/高温火源/浴室柜旁插排上的卷发棒持续发热,/data_4/liuyuan/lifebench/data/generated_videos/家中卫生间/儿童/高温火源/浴室柜旁插排上的卷发棒持续发热/veo3.1-fast/abnormal/R000159_abnormal.mp4,Yes,家中卫生间,儿童,高温火源,"The video content matches the prompt closely, showing a Black boy in a bathroom with a toy boat in the sink, accidentally knocking a hair straightener off the cabinet, which then causes smoke and a burning smell when it hits a bath mat on the floor. The boy's reaction is consistent with the description of being startled.",0,
generated_videos/家中卫生间/儿童/高温火源/浴室柜旁插排上的卷发棒持续发热/veo3.1-fast/normal/R000159_normal.mp4,R000159_normal,家中卫生间/高温火源/浴室柜旁插排上的卷发棒持续发热,/home/caiqingyuan/code/lifebench/data/generated_videos/家中卫生间/儿童/高温火源/浴室柜旁插排上的卷发棒持续发热/veo3.1-fast/normal/R000159_normal.mp4,,,,,,0,
generated_videos/家中卫生间/儿童/高温火源/电热毛巾架温度过高表面烫手/grok-imagine-video/abnormal/R000157_abnormal.mp4,R000157_abnormal,家中卫生间/高温火源/电热毛巾架温度过高表面烫手,/data_4/liuyuan/lifebench/data/generated_videos/家中卫生间/儿童/高温火源/电热毛巾架温度过高表面烫手/grok-imagine-video/abnormal/R000157_abnormal.mp4,Yes,家中卫生间,儿童,高温火源,"The video content matches the prompt closely, showing the child's interaction with the electric towel warmer and the resulting injury. The event type is clearly abnormal as it involves harm occurring due to the child's action. The semantic score is high, indicating strong consistency with the prompt.",0,
generated_videos/家中卫生间/儿童/高温火源/电热毛巾架温度过高表面烫手/grok-imagine-video/normal/R000157_normal.mp4,R000157_normal,家中卫生间/高温火源/电热毛巾架温度过高表面烫手,/home/caiqingyuan/code/lifebench/data/generated_videos/家中卫生间/儿童/高温火源/电热毛巾架温度过高表面烫手/grok-imagine-video/normal/R000157_normal.mp4,,,,,,0,
generated_videos/家中卫生间/儿童/高温火源/电热毛巾架温度过高表面烫手/normal/R000157_normal.mp4,R000157_normal,家中卫生间/儿童/高温火源/电热毛巾架温度过高表面烫手,/data_4/liuyuan/lifebench/data/generated_videos/家中卫生间/儿童/高温火源/电热毛巾架温度过高表面烫手/normal/R000157_normal.mp4,,,,,,0,
generated_videos/家中卫生间/儿童/高温火源/电热毛巾架温度过高表面烫手/sora-2-chan1/abnormal/R000157_abnormal.mp4,R000157_abnormal,家中卫生间/高温火源/电热毛巾架温度过高表面烫手,/data_4/liuyuan/lifebench/data/generated_videos/家中卫生间/儿童/高温火源/电热毛巾架温度过高表面烫手/sora-2-chan1/abnormal/R000157_abnormal.mp4,Yes,家中卫生间,儿童,高温火源,"The video content roughly matches the prompt, showing an abnormal event where a child touches a hot towel warmer and gets burned. However, the scene does not clearly match the description of the child being wrapped in a towel after a bath, and the video type observation is not relevant to the evaluation.",0,
